participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc,lecture_type,practice_type,group,source_file,parameters_minTasks,parameters_height,parameters_expectedSource
69b64051157b8364c2a0afa6,add-points-2,37,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":56,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69b64051157b8364c2a0afa6,add-points-3,38,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.6322,""y"":-0.4662},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.5833,""slope"":0.4517}},{""pointIndex"":2,""point"":{""x"":-0.376,""y"":-0.47},""before"":{""r"":0.5833,""slope"":0.4517},""after"":{""r"":0.6148,""slope"":0.5171}},{""pointIndex"":3,""point"":{""x"":-0.3313,""y"":-0.2308},""before"":{""r"":0.6148,""slope"":0.5171},""after"":{""r"":0.6277,""slope"":0.5277}},{""pointIndex"":4,""point"":{""x"":0.112,""y"":-0.1853},""before"":{""r"":0.6277,""slope"":0.5277},""after"":{""r"":0.5914,""slope"":0.4933}},{""pointIndex"":5,""point"":{""x"":0.1201,""y"":0.2589},""before"":{""r"":0.5914,""slope"":0.4933},""after"":{""r"":0.6064,""slope"":0.5204}},{""pointIndex"":6,""point"":{""x"":0.4129,""y"":0.2399},""before"":{""r"":0.6064,""slope"":0.5204},""after"":{""r"":0.6358,""slope"":0.5256}}]",NA,9922,9922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will move the correlation closer to 0, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69b64051157b8364c2a0afa6,add-points-3,38,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":40,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69baaee936d901eb8e30d457,add-points-1,36,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.2068,""y"":0.2432},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.4463,""slope"":0.3365}},{""pointIndex"":2,""point"":{""x"":0.0568,""y"":-0.0145},""before"":{""r"":0.4463,""slope"":0.3365},""after"":{""r"":0.4386,""slope"":0.3327}},{""pointIndex"":3,""point"":{""x"":-0.0243,""y"":0.0386},""before"":{""r"":0.4386,""slope"":0.3327},""after"":{""r"":0.4395,""slope"":0.3334}},{""pointIndex"":4,""point"":{""x"":-0.1175,""y"":-0.1964},""before"":{""r"":0.4395,""slope"":0.3334},""after"":{""r"":0.453,""slope"":0.3586}},{""pointIndex"":5,""point"":{""x"":-0.3121,""y"":-0.1471},""before"":{""r"":0.453,""slope"":0.3586},""after"":{""r"":0.4867,""slope"":0.3791}},{""pointIndex"":6,""point"":{""x"":0.4379,""y"":0.3039},""before"":{""r"":0.4867,""slope"":0.3791},""after"":{""r"":0.5423,""slope"":0.4096}}]",NA,16960,16960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will positively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69baaee936d901eb8e30d457,add-points-1,36,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":69,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69baaee936d901eb8e30d457,add-points-2,37,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.6568,""y"":0.1864},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.4352,""slope"":0.2801}},{""pointIndex"":2,""point"":{""x"":0.1338,""y"":0.5388},""before"":{""r"":0.4352,""slope"":0.2801},""after"":{""r"":0.4052,""slope"":0.3011}},{""pointIndex"":3,""point"":{""x"":0.4136,""y"":-0.2457},""before"":{""r"":0.4052,""slope"":0.3011},""after"":{""r"":0.2653,""slope"":0.2039}},{""pointIndex"":4,""point"":{""x"":-0.4986,""y"":0.3835},""before"":{""r"":0.2653,""slope"":0.2039},""after"":{""r"":0.1091,""slope"":0.0795}},{""pointIndex"":5,""point"":{""x"":0.0487,""y"":-0.4731},""before"":{""r"":0.1091,""slope"":0.0795},""after"":{""r"":0.0956,""slope"":0.08}},{""pointIndex"":6,""point"":{""x"":-0.6486,""y"":0.1333},""before"":{""r"":0.0956,""slope"":0.08},""after"":{""r"":0.0605,""slope"":0.0454}}]",NA,11665,11665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will negatively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69baaee936d901eb8e30d457,add-points-2,37,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":49,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69baaee936d901eb8e30d457,add-points-3,38,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.8879,""y"":-0.2495},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.0655,""slope"":0.0403}},{""pointIndex"":2,""point"":{""x"":-0.3446,""y"":0.8951},""before"":{""r"":0.0655,""slope"":0.0403},""after"":{""r"":-0.1677,""slope"":-0.1407}},{""pointIndex"":3,""point"":{""x"":-0.7946,""y"":0.7056},""before"":{""r"":-0.1677,""slope"":-0.1407},""after"":{""r"":-0.3532,""slope"":-0.2856}},{""pointIndex"":4,""point"":{""x"":0.0082,""y"":-0.8104},""before"":{""r"":-0.3532,""slope"":-0.2856},""after"":{""r"":-0.2981,""slope"":-0.2971}},{""pointIndex"":5,""point"":{""x"":0.5879,""y"":-0.6778},""before"":{""r"":-0.2981,""slope"":-0.2971},""after"":{""r"":-0.3989,""slope"":-0.4109}},{""pointIndex"":6,""point"":{""x"":-0.8108,""y"":0.2622},""before"":{""r"":-0.3989,""slope"":-0.4109},""after"":{""r"":-0.4121,""slope"":-0.387}}]",NA,13677,13677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will move the correlation closer to 0, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69baaee936d901eb8e30d457,add-points-3,38,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":54,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69dbb8b904dd49c3acdc5571,add-points-1,36,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.0867,""y"":-0.0145},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.4094,""slope"":0.3071}},{""pointIndex"":2,""point"":{""x"":-0.027,""y"":-0.0525},""before"":{""r"":0.4094,""slope"":0.3071},""after"":{""r"":0.4095,""slope"":0.3098}},{""pointIndex"":3,""point"":{""x"":-0.0839,""y"":-0.2005},""before"":{""r"":0.4095,""slope"":0.3098},""after"":{""r"":0.4137,""slope"":0.3263}},{""pointIndex"":4,""point"":{""x"":-0.1773,""y"":-0.3068},""before"":{""r"":0.4137,""slope"":0.3263},""after"":{""r"":0.4386,""slope"":0.3674}},{""pointIndex"":5,""point"":{""x"":0.1598,""y"":0.069},""before"":{""r"":0.4386,""slope"":0.3674},""after"":{""r"":0.4443,""slope"":0.3682}},{""pointIndex"":6,""point"":{""x"":0.2451,""y"":0.2057},""before"":{""r"":0.4443,""slope"":0.3682},""after"":{""r"":0.4723,""slope"":0.3907}}]",NA,19532,19532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will positively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69dbb8b904dd49c3acdc5571,add-points-1,36,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":51,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69dbb8b904dd49c3acdc5571,add-points-2,37,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.1976,""y"":0.1222},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.3995,""slope"":0.2955}},{""pointIndex"":2,""point"":{""x"":-0.1367,""y"":0.0387},""before"":{""r"":0.3995,""slope"":0.2955},""after"":{""r"":0.4008,""slope"":0.2951}},{""pointIndex"":3,""point"":{""x"":-0.1204,""y"":-0.0563},""before"":{""r"":0.4008,""slope"":0.2951},""after"":{""r"":0.4069,""slope"":0.3021}},{""pointIndex"":4,""point"":{""x"":-0.0352,""y"":-0.0335},""before"":{""r"":0.4069,""slope"":0.3021},""after"":{""r"":0.4038,""slope"":0.3016}},{""pointIndex"":5,""point"":{""x"":0.0867,""y"":-0.0828},""before"":{""r"":0.4038,""slope"":0.3016},""after"":{""r"":0.3765,""slope"":0.2829}},{""pointIndex"":6,""point"":{""x"":0.0908,""y"":-0.1891},""before"":{""r"":0.3765,""slope"":0.2829},""after"":{""r"":0.3292,""slope"":0.2553}}]",NA,13363,13363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will negatively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69dbb8b904dd49c3acdc5571,add-points-2,37,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69dbb8b904dd49c3acdc5571,add-points-3,38,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.895,""y"":0.3272},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.5098,""slope"":0.3072}},{""pointIndex"":2,""point"":{""x"":0.7,""y"":0.2778},""before"":{""r"":0.5098,""slope"":0.3072},""after"":{""r"":0.5445,""slope"":0.3075}},{""pointIndex"":3,""point"":{""x"":-0.8272,""y"":-0.4093},""before"":{""r"":0.5445,""slope"":0.3075},""after"":{""r"":0.6713,""slope"":0.3728}},{""pointIndex"":4,""point"":{""x"":-0.9125,""y"":-0.6295},""before"":{""r"":0.6713,""slope"":0.3728},""after"":{""r"":0.7571,""slope"":0.4502}},{""pointIndex"":5,""point"":{""x"":-0.6404,""y"":-0.4891},""before"":{""r"":0.7571,""slope"":0.4502},""after"":{""r"":0.7812,""slope"":0.4802}},{""pointIndex"":6,""point"":{""x"":0.5863,""y"":0.0387},""before"":{""r"":0.7812,""slope"":0.4802},""after"":{""r"":0.7609,""slope"":0.4479}}]",NA,27007,27007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will move the correlation closer to 0, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69dbb8b904dd49c3acdc5571,add-points-3,38,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":80,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69defab23a249a0b519c8f6d,add-points-1,36,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.2258,""y"":0.132},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.3926,""slope"":0.2893}},{""pointIndex"":2,""point"":{""x"":0.1636,""y"":0.2343},""before"":{""r"":0.3926,""slope"":0.2893},""after"":{""r"":0.4141,""slope"":0.307}},{""pointIndex"":3,""point"":{""x"":0.2777,""y"":-0.0125},""before"":{""r"":0.4141,""slope"":0.307},""after"":{""r"":0.3676,""slope"":0.2653}},{""pointIndex"":4,""point"":{""x"":0.036,""y"":-0.1569},""before"":{""r"":0.3676,""slope"":0.2653},""after"":{""r"":0.3478,""slope"":0.2611}},{""pointIndex"":5,""point"":{""x"":-0.152,""y"":-0.0907},""before"":{""r"":0.3478,""slope"":0.2611},""after"":{""r"":0.3644,""slope"":0.2747}},{""pointIndex"":6,""point"":{""x"":-0.3064,""y"":-0.3314},""before"":{""r"":0.3644,""slope"":0.2747},""after"":{""r"":0.4286,""slope"":0.3409}}]",NA,29226,29226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will positively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69defab23a249a0b519c8f6d,add-points-1,36,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69defab23a249a0b519c8f6d,add-points-2,37,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.7409,""y"":0.7339},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.6346,""slope"":0.5096}},{""pointIndex"":2,""point"":{""x"":0.9155,""y"":0.9927},""before"":{""r"":0.6346,""slope"":0.5096},""after"":{""r"":0.7588,""slope"":0.6635}},{""pointIndex"":3,""point"":{""x"":-0.1453,""y"":0.6195},""before"":{""r"":0.7588,""slope"":0.6635},""after"":{""r"":0.6581,""slope"":0.5913}},{""pointIndex"":4,""point"":{""x"":0.177,""y"":0.9325},""before"":{""r"":0.6581,""slope"":0.5913},""after"":{""r"":0.6054,""slope"":0.6063}},{""pointIndex"":5,""point"":{""x"":-0.7428,""y"":-0.199},""before"":{""r"":0.6054,""slope"":0.6063},""after"":{""r"":0.6512,""slope"":0.5972}},{""pointIndex"":6,""point"":{""x"":-0.7696,""y"":-0.7407},""before"":{""r"":0.6512,""slope"":0.5972},""after"":{""r"":0.7246,""slope"":0.7059}}]",NA,26364,26364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will negatively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69defab23a249a0b519c8f6d,add-points-2,37,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":52,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69defab23a249a0b519c8f6d,add-points-3,38,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.6469,""y"":0.445},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.5508,""slope"":0.3905}},{""pointIndex"":2,""point"":{""x"":0.7006,""y"":0.6737},""before"":{""r"":0.5508,""slope"":0.3905},""after"":{""r"":0.6609,""slope"":0.4972}},{""pointIndex"":3,""point"":{""x"":0.8551,""y"":0.8302},""before"":{""r"":0.6609,""slope"":0.4972},""after"":{""r"":0.7449,""slope"":0.5902}},{""pointIndex"":4,""point"":{""x"":-0.4608,""y"":-0.518},""before"":{""r"":0.7449,""slope"":0.5902},""after"":{""r"":0.7861,""slope"":0.668}},{""pointIndex"":5,""point"":{""x"":-0.6219,""y"":-0.6745},""before"":{""r"":0.7861,""slope"":0.668},""after"":{""r"":0.8254,""slope"":0.7395}},{""pointIndex"":6,""point"":{""x"":-0.9039,""y"":-0.9273},""before"":{""r"":0.8254,""slope"":0.7395},""after"":{""r"":0.8668,""slope"":0.806}}]",NA,30168,30168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will move the correlation closer to 0, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69defab23a249a0b519c8f6d,add-points-3,38,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69e67f20876c8dcd0f10256d,add-points-1,36,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.7158,""y"":0.6075},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":-0.0268,""slope"":-0.0203}},{""pointIndex"":2,""point"":{""x"":-0.6203,""y"":0.2424},""before"":{""r"":-0.0268,""slope"":-0.0203},""after"":{""r"":-0.0759,""slope"":-0.0532}},{""pointIndex"":3,""point"":{""x"":-0.0697,""y"":0.3011},""before"":{""r"":-0.0759,""slope"":-0.0532},""after"":{""r"":-0.0674,""slope"":-0.048}},{""pointIndex"":4,""point"":{""x"":-0.4221,""y"":-0.1096},""before"":{""r"":-0.0674,""slope"":-0.048},""after"":{""r"":-0.0104,""slope"":-0.0074}},{""pointIndex"":5,""point"":{""x"":0.2167,""y"":-0.5594},""before"":{""r"":-0.0104,""slope"":-0.0074},""after"":{""r"":-0.1485,""slope"":-0.1247}},{""pointIndex"":6,""point"":{""x"":0.6352,""y"":-0.4225},""before"":{""r"":-0.1485,""slope"":-0.1247},""after"":{""r"":-0.2973,""slope"":-0.2391}},{""pointIndex"":7,""point"":{""x"":0.6499,""y"":-0.8397},""before"":{""r"":-0.2973,""slope"":-0.2391},""after"":{""r"":-0.4515,""slope"":-0.4005}},{""pointIndex"":8,""point"":{""x"":0.8922,""y"":-0.6898},""before"":{""r"":-0.4515,""slope"":-0.4005},""after"":{""r"":-0.5497,""slope"":-0.4715}},{""pointIndex"":9,""point"":{""x"":0.2387,""y"":-0.5572},""before"":{""r"":-0.5497,""slope"":-0.4715},""after"":{""r"":-0.5539,""slope"":-0.4925}},{""pointIndex"":10,""point"":{""x"":0.2093,""y"":-0.5833},""before"":{""r"":-0.5539,""slope"":-0.4925},""after"":{""r"":-0.5539,""slope"":-0.51}}]",NA,35946,35946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will positively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69e67f20876c8dcd0f10256d,add-points-1,36,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":6,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
