participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete,answer_length
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would go downward in a negative direction.,270770,270770,completed,100,52
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation stayed the same,42073,42073,completed,100,31
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,49174,49174,completed,100,1
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,49174,49174,completed,100,1
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,49174,49174,completed,100,1
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,49174,49174,completed,100,1
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",35 years ago,153648,153648,completed,100,12
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",Ho one thing (behavior) is relative to another behavior.,153648,153648,completed,100,56
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,153648,153648,completed,100,1
65b6bb9487ad05cb475fbba5,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",I believe a slope is the degree a measurement decreases or increases compared to a previous or after the peak of the participants results.,153648,153648,completed,100,138
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,I'm curious how the slope and correlation numbers are accurately calculated and if there are formulas involved?,73896,73896,completed,100,111
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",Correlation discusses how many points are clustered around a line on a graph.,85401,85401,completed,100,77
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,85401,85401,completed,100,2
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",Slope describes the rate of change and how steep a line would be on a graph.,85401,85401,completed,100,76
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,Correlation follows direction via points on a graph while a slope depends on a line.,123678,123678,completed,100,84
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,The slope and correlation both describe the relationship on a graph and show positive or negative directions.,123678,123678,completed,100,109
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would mostly remain the same.,123678,123678,completed,100,45
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would climb up at a slightly more higher direction up.,123678,123678,completed,100,64
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation stayed the same,63759,63759,completed,100,31
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,14476,14476,completed,100,1
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,14476,14476,completed,100,1
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,14476,14476,completed,100,1
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,14476,14476,completed,100,1
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",7 years ago,107351,107351,completed,100,11
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",A correlation is the combination of two different variables or things and how strong they connect with each other.,107351,107351,completed,100,114
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,107351,107351,completed,100,1
666911bcb2b5e2fc50ace5e3,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",A slope is a measure of how steep something is with its direction.,107351,107351,completed,100,66
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,Getting the negative numbers and positive numbers is where i have difficulty now.,54618,54618,completed,100,81
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",is how the points interact with the slope and how they are connected.,102587,102587,completed,100,69
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,102587,102587,completed,100,3
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",Slope is the rate of change in the graph,102587,102587,completed,100,40
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"movement, direction, negative",181108,181108,completed,100,29
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"direction, positive, negative",181108,181108,completed,100,29
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",It would make the slope go to the negative,181108,181108,completed,100,42
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,the slope would go down,181108,181108,completed,100,23
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation value changed but sign stayed the same,75065,75065,completed,100,54
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,15533,15533,completed,100,1
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,15533,15533,completed,100,1
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,15533,15533,completed,100,1
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,15533,15533,completed,100,1
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",A correlation is how two things are related to each other.,72408,72408,completed,100,58
66d88375799e00b593a8655f,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",A slope id a downward trend in and abject or a trend.,72408,72408,completed,100,53
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,I don't understand how I am supposed to compare my answers with the answers to the practice questions when they are not displayed on that page.,47927,47927,completed,100,143
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:","the direction of movement between the variable and predictor, and the strength of the relationship between the two",67528,67528,completed,100,114
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,67528,67528,completed,100,2
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",the rate of change,67528,67528,completed,100,18
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,no,139726,139726,completed,100,2
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,no,139726,139726,completed,100,2
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?","I don't know,  think it would probably decrease",139726,139726,completed,100,47
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,I think it would probably become a mirror image of the original,139726,139726,completed,100,63
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation value changed but sign stayed the same,30428,30428,completed,100,54
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,1,9337,9337,completed,100,1
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,9337,9337,completed,100,1
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,1,9337,9337,completed,100,1
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,1,9337,9337,completed,100,1
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",never,71400,71400,completed,100,5
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",a factor that occurs in tandem with one or more other factors,71400,71400,completed,100,61
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,71400,71400,completed,100,1
6706bc0d8c98b64939838b2e,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",I don't know what slope means in this context,71400,71400,completed,100,45
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,I tried calculating the slope in my head and wondered what better way I could have used to calculate slope,77411,77411,completed,100,106
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",A correlation is how the line of best fit respresents the data,96448,96448,completed,100,62
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,96448,96448,completed,100,2
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",A slope is the change in the y axis,96448,96448,completed,100,35
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,Slope is how much the y axis changes by 1 unit of x while correlation is how much the data fit within the best fit line,143445,143445,completed,100,119
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,The stronger the slope the higher the correlation typically is,143445,143445,completed,100,62
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would decrease,143445,143445,completed,100,30
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would increase,143445,143445,completed,100,24
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation value changed but sign stayed the same,31247,31247,completed,100,54
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,11652,11652,completed,100,1
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,11652,11652,completed,100,1
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,11652,11652,completed,100,1
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,11652,11652,completed,100,1
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",1 year ago,91079,91079,completed,100,10
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",A correlation is how two or more variables are related to each other,91079,91079,completed,100,68
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,91079,91079,completed,100,1
69419e9576aea13f332266ff,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",A slope is rise over rune,91079,91079,completed,100,25
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,There wasn't question in mind that arose.,36800,36800,completed,100,41
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",The relationship between 2 data points.,53967,53967,completed,100,39
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,53967,53967,completed,100,2
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",The slope is a number that tells you the rate of change.,53967,53967,completed,100,56
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Correlation tells you whether or not the relationship is positive or negative, and the slop tells you the rate of change.",122036,122036,completed,100,121
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"They both represent the relationship of the data points, and they both help you the trend of the best fit line.",122036,122036,completed,100,111
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would still be positive.,122036,122036,completed,100,40
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would decrease.,122036,122036,completed,100,25
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation stayed the same,59775,59775,completed,100,31
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-slope,axis_swap_slope_response,NA,The slope stayed the same,12600,12600,completed,100,25
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,21115,21115,completed,100,1
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",3,21115,21115,completed,100,1
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,3,21115,21115,completed,100,1
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,21115,21115,completed,100,1
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",3 years ago.,106115,106115,completed,100,12
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:","The relationship between 2 data points/concepts (i.e positive correlation, negative correlation).",106115,106115,completed,100,97
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,106115,106115,completed,100,1
69442e09aea78e142db2e54f,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:","A slope is a line on a graph that shows all the data points, usually in a linear manner.",106115,106115,completed,100,88
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,"I think I'm beginning to understand better the concepts of slope and correlation, at least visually. I'm still trying to understand how to estimate/understand the numbers that are associated with the different visual representations. I think that is the area of the previous questions that I struggled with the most.",91196,91196,completed,100,316
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",correlation shows the strength (or lack of strength) of that relationship,158098,158098,completed,100,73
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,158098,158098,completed,100,2
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",The line that represents the relationship (or lack of relationship) between/among data points,158098,158098,completed,100,93
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Slope shows the relationship trend, while correlation shows the strength of that relationship.",104590,104590,completed,100,94
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,They both help to visualize the data points on the graph. They both use linear measurement to explore details of data relationships.,104590,104590,completed,100,132
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would stay the same.,104590,104590,completed,100,36
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would be reversed and changed.,104590,104590,completed,100,40
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation stayed the same,56693,56693,completed,100,31
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,148883,148883,completed,100,1
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,148883,148883,completed,100,1
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,148883,148883,completed,100,1
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,148883,148883,completed,100,1
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",25,110357,110357,completed,100,2
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",The relationship between two data sets.,110357,110357,completed,100,39
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,110357,110357,completed,100,1
69457dc95341cec41fca5695,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",The angle of a line drawn to visually represent the relationship between two data points.,110357,110357,completed,100,89
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,I was not sure if the lack of data on the graph (only a few dots in one half of the graph) had an impact on the correlation.,41148,41148,completed,100,124
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:","Correlation is how spread out the data is. The more clustered the dots are around the slope, the higher the correlation.",107260,107260,completed,100,120
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,107260,107260,completed,100,3
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:","A slope is a visualization of a trend in a graph. It is always represented as a straight line. The higher the angle of the line, the more ""intense"" the trend is.",107260,107260,completed,100,161
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Number of left-handed people over time vs price of timber.
Number of supermarkets per square miles vs worldwide conflicts.",175961,175961,completed,100,122
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"Quality of food eaten vs overall health.
Crime committed in a neighborhood vs average income in the neighborhood.",175961,175961,completed,100,113
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would stay the same,175961,175961,completed,100,35
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope angle would change,175961,175961,completed,100,28
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation value changed but sign stayed the same,66807,66807,completed,100,54
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,11760,11760,completed,100,1
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,11760,11760,completed,100,1
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,11760,11760,completed,100,1
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,11760,11760,completed,100,1
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",It is the link between A and B (for example the price of oil rising is linked to the war in Iran).,69567,69567,completed,100,98
696a7d8e7ecb7691c3c716e0,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",It is the visualization of a trend.,69567,69567,completed,100,35
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,I was wondering what happens to the correlation when you swap the variables. I knew the slope changed but wasn't sure about correlation.,105065,105065,completed,100,136
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",How variables are affected by each other.,124936,124936,completed,100,41
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,124936,124936,completed,100,2
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",The measurement between variables on a graph,124936,124936,completed,100,44
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,you can have a positive or negative slope and the correlation can be the opposite. switching the variables doesn't affect correlation but it does for slope.,185356,185356,completed,100,156
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,they measure the relationship between variables,185356,185356,completed,100,47
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would stay the same,185356,185356,completed,100,35
69a1b3b7923c10f1c34bb345,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,change,185356,185356,completed,100,6
