participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"69457dc95341cec41fca5695","guess-slope-5","35","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","26226","26226","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-5","35","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":7,""keydown"":7,""keyup"":7,""mousemove"":26,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":14,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-6","36","stat_guess","DEFAULT","completed","","","","100.00","","",".23","","17022","17022","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-6","36","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".2","","17022","17022","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-6","36","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","17022","17022","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-6","36","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":16,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":17,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-7","37","stat_guess","DEFAULT","completed","","","","100.00","","",".58","","21591","21591","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-7","37","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".5","","21591","21591","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-7","37","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","21591","21591","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-7","37","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":20,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":17,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-1","38","stat_guess","DEFAULT","completed","","","","100.00","","",".45","","12430","12430","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-1","38","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".4","","12430","12430","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-1","38","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","12430","12430","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-1","38","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":16,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":12,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-4","39","stat_guess","DEFAULT","completed","","","","100.00","","","-0.65","","13906","13906","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-4","39","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".6","","13906","13906","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-4","39","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","13906","13906","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-4","39","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":16,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":10,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-3","40","stat_guess","DEFAULT","completed","","","","100.00","","","-0.45","","19395","19395","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-3","40","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".4","","19395","19395","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-3","40","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","19395","19395","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-slope-3","40","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":17,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","assessment-guess-correlation","41","break","DEFAULT","completed","","","","100.00","","","[]","","4906","4906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","assessment-guess-correlation","41","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":8,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-4","42","stat_guess","DEFAULT","completed","","","","100.00","","",".70","","32810","32810","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-4","42","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".7","","32810","32810","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-4","42","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","32810","32810","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-4","42","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":20,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":42,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-7","43","stat_guess","DEFAULT","completed","","","","100.00","","","-0.45","","20068","20068","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-7","43","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".4","","20068","20068","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-7","43","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","20068","20068","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-7","43","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":26,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":13,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-8","44","stat_guess","DEFAULT","completed","","","","100.00","","",".24","","20242","20242","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-8","44","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".2","","20242","20242","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-8","44","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","20242","20242","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-8","44","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":35,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-9","45","stat_guess","DEFAULT","completed","","","","100.00","","",".80","","11811","11811","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-9","45","stat_guess_initial","DEFAULT","completed","","","","100.00","","","8","","11811","11811","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-9","45","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","11811","11811","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-9","45","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":5,""keydown"":6,""keyup"":6,""mousemove"":12,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-3","46","stat_guess","DEFAULT","completed","","","","100.00","","","-0.18","","14611","14611","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-3","46","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".1","","14611","14611","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-3","46","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","14611","14611","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-3","46","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":14,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":11,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-11","47","stat_guess","DEFAULT","completed","","","","100.00","","","0","","10462","10462","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-11.png","slope = 0.01, correlation = 0.01","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-11","47","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","10462","10462","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-11.png","slope = 0.01, correlation = 0.01","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-11","47","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","10462","10462","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-11.png","slope = 0.01, correlation = 0.01","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-11","47","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":18,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-1","48","stat_guess","DEFAULT","completed","","","","100.00","","",".85","","15607","15607","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-1","48","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".8","","15607","15607","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-1","48","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","15607","15607","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-1","48","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":11,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-2","49","stat_guess","DEFAULT","completed","","","","100.00","","",".62","","11792","11792","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-2","49","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".6","","11792","11792","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-2","49","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","11792","11792","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-2","49","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":15,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-10","50","stat_guess","DEFAULT","completed","","","","100.00","","",".81","","11989","11989","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-10","50","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".8","","11989","11989","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-10","50","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","11989","11989","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-10","50","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":13,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-6","51","stat_guess","DEFAULT","completed","","","","100.00","","","0","","9736","9736","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-6","51","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","9736","9736","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-6","51","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","9736","9736","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-6","51","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":9,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-5","52","stat_guess","DEFAULT","completed","","","","100.00","","",".15","","10995","10995","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-5","52","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".1","","10995","10995","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-5","52","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","10995","10995","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","guess-correlation-5","52","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":15,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":9,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","compare-r","53","break","DEFAULT","completed","","","","100.00","","","[]","","12165","12165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","compare-r","53","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","choose-strongest-r-1","54","graph_choice","DEFAULT","completed","","","","100.00","","","left","","11616","11616","","","","","","","","","Which graph shows the strongest correlation?","","","","graph_choice","","","","","","","","","","","","assets/imgs/strongest-1-A.png","assets/imgs/strongest-1-B.png","Correlation = −0.70, slope = 1.10","Correlation = 0.32, slope = 0.34","","",""
"69457dc95341cec41fca5695","choose-strongest-r-1","54","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":18,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","choose-strongest-r-2","55","graph_choice","DEFAULT","completed","","","","100.00","","","left","","3852","3852","","","","","","","","","Which graph shows the strongest correlation?","","","","graph_choice","","","","","","","","","","","","assets/imgs/strongest-2-A.png","assets/imgs/strongest-2-B.png","Correlation = 0.10, slope = 0.03","Correlation = 0.32, slope = 0.31","","",""
"69457dc95341cec41fca5695","choose-strongest-r-2","55","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","add-points","56","break","DEFAULT","completed","","","","100.00","","","[]","","6169","6169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","add-points","56","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":6,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","add-points-1","57","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":-0.5482,""y"":-0.4747},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.5654,""slope"":0.455}},{""pointIndex"":2,""point"":{""x"":-0.6637,""y"":-0.6925},""before"":{""r"":0.5654,""slope"":0.455},""after"":{""r"":0.6747,""slope"":0.6001}},{""pointIndex"":3,""point"":{""x"":0.7072,""y"":0.5503},""before"":{""r"":0.6747,""slope"":0.6001},""after"":{""r"":0.751,""slope"":0.6384}},{""pointIndex"":4,""point"":{""x"":0.8371,""y"":0.7873},""before"":{""r"":0.751,""slope"":0.6384},""after"":{""r"":0.8142,""slope"":0.7017}},{""pointIndex"":5,""point"":{""x"":-0.8008,""y"":-0.7694},""before"":{""r"":0.8142,""slope"":0.7017},""after"":{""r"":0.8495,""slope"":0.7546}},{""pointIndex"":6,""point"":{""x"":-0.9018,""y"":-0.9103},""before"":{""r"":0.8495,""slope"":0.7546},""after"":{""r"":0.8759,""slope"":0.8026}}]","","24808","24808","","","","","","","","","","","","","add_points","Please add 6 points that will positively increase the correlation, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"69457dc95341cec41fca5695","add-points-1","57","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":55,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":9,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69457dc95341cec41fca5695","add-points-2","58","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":0.7144,""y"":-0.6285},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":-0.1048,""slope"":-0.0861}},{""pointIndex"":2,""point"":{""x"":-0.4184,""y"":-0.9167},""before"":{""r"":-0.1048,""slope"":-0.0861},""after"":{""r"":0.1589,""slope"":0.1615}},{""pointIndex"":3,""point"":{""x"":0.2815,""y"":0.8193},""before"":{""r"":0.1589,""slope"":0.1615},""after"":{""r"":0.2334,""slope"":0.279}},{""pointIndex"":4,""point"":{""x"":-0.8874,""y"":-0.1672},""before"":{""r"":0.2334,""slope"":0.279},""after"":{""r"":0.2442,""slope"":0.2429}},{""pointIndex"":5,""point"":{""x"":0.8732,""y"":0.1339},""before"":{""r"":0.2442,""slope"":0.2429},""after"":{""r"":0.2597,""slope"":0.2281}},{""pointIndex"":6,""point"":{""x"":-0.0648,""y"":0.531},""before"":{""r"":0.2597,""slope"":0.2281},""after"":{""r"":0.2294,""slope"":0.2118}}]","","13934","13934","","","","","","","","","","","","","add_points","Please add 6 points that will negatively increase the correlation, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"69457dc95341cec41fca5695","add-points-2","58","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":45,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
